"","SERIALNO","HINCP","NP","place_id","SYNTHETIC_HID","longitude","latitude","puma_id","ST","SEX","AGEP","SCH","SCHG","RELP","HISP","ESR","PINCP","NATIVITY","OCCP","POBP","RAC1P","SYNTHETIC_PID","school_id","workplace_id"
"831",1444054,125180,3,25009209100,"25009209100-1624",-70.99687367,42.51766108,3305,25,1,50,1,NA,0,1,1,90180,2,6420,116,1,"25009209100-1624-3104","",1799790
"832",261797,20000,3,25025040801,"25025040801-1641",-71.05803,42.38035,704,25,2,29,1,NA,0,1,1,20000,1,5520,25,2,"25025040801-1641-2496","",3821832
"833",1337207,45000,3,25025170701,"25025170701-630",-70.99197,42.40735,301,25,2,12,3,9,2,1,NA,45000,1,NA,48,1,"25025170701-630-970","603767",NA
"834",1311580,187200,4,25021400600,"25021400600-2056",-71.14064,42.33783,4000,25,1,65,1,NA,10,3,3,52400,1,8320,72,8,"25021400600-2056-4087","",NA
"835",120005,18900,3,25027731500,"25027731500-1701",-71.81366,42.26474,3305,25,2,5,2,2,2,1,NA,18900,1,NA,25,9,"25027731500-1701-2585","2.50E+11",NA
"836",517037,88000,2,25021456302,"25021456302-1595",-71.13442,42.13791,3304,25,2,32,1,NA,2,1,1,40000,1,2630,25,2,"25021456302-1595-2078","",400051486
"837",155950,135000,6,25009252501,"25009252501-1474",-71.16105235,42.72573113,702,25,2,36,1,NA,0,1,6,15000,1,3600,25,1,"25009252501-1474-3975","",NA
"838",152982,78000,2,25001011600,"25001011600-3042",-70.13319075,41.65646671,1902,25,1,64,1,NA,0,1,6,18000,1,4700,25,1,"25001011600-3042-3908","",NA
"839",156049,74400,3,25017317101,"25017317101-1999",-71.37009885,42.58812133,1901,25,1,64,1,NA,0,1,6,54400,1,NA,25,1,"25017317101-1999-3020","",NA
"840",989636,80000,5,25017341700,"25017341700-2092",-71.04765084,42.44087637,503,25,2,13,2,9,2,19,NA,80000,1,NA,37,1,"25017341700-2092-4565","2.51E+11",NA
"841",907472,78000,2,25025010408,"25025010408-641",-71.09585,42.34343,507,25,1,25,1,NA,13,1,1,70000,1,1006,44,1,"25025010408-641-795","",400739424
"842",1422269,78020,3,25013813304,"25013813304-948",-72.56648228,42.04718641,302,25,2,24,1,NA,15,1,1,17900,1,5240,25,1,"25013813304-948-1761","",1800945
"843",1106348,67000,4,25009252501,"25009252501-1138",-71.14805843,42.72481983,3304,25,1,15,2,12,2,1,NA,0,1,NA,25,2,"25009252501-1138-2458","2.50E+11",NA
"844",343146,12600,6,25013801300,"25013801300-1640",-72.56613861,42.11929958,1900,25,2,13,3,8,2,24,NA,12600,1,NA,25,1,"25013801300-1640-4240","A0501942",NA
"845",1444516,158000,7,25011040800,"25011040800-2364",-72.53619603,42.48409565,504,25,2,0,NA,NA,7,1,NA,158000,1,NA,25,1,"25011040800-2364-5655","",NA
"846",150197,98000,2,25027736500,"25027736500-825",-71.84244,42.19577,506,25,1,48,1,NA,13,1,6,14000,2,NA,128,1,"25027736500-825-1087","",NA
"847",765314,76000,4,25017342500,"25017342500-2353",-71.0500572,42.40626186,1600,25,2,10,2,6,2,1,NA,76000,1,NA,25,1,"25017342500-2353-5314","2.51E+11",NA
"848",556492,87600,6,25021410100,"25021410100-2453",-71.28255,42.03343,4700,25,2,35,1,NA,0,1,6,5900,1,NA,25,1,"25021410100-2453-5729","",NA
"849",2052,51600,2,25013810412,"25013810412-1365",-72.47935624,42.17358347,4200,25,1,70,1,NA,0,1,6,13600,1,5560,25,1,"25013810412-1365-1999","",NA
"850",1346473,85700,6,25005641900,"25005641900-1350",-71.15447075,41.70628945,4800,25,1,9,2,6,2,1,NA,85700,1,NA,6,9,"25005641900-1350-2342","2.51E+11",NA
"851",483778,110000,5,25017326101,"25017326101-1224",-71.58641118,42.61403281,400,25,1,9,2,5,7,1,NA,110000,1,NA,25,1,"25017326101-1224-3000","2.51E+11",NA
"852",293884,148000,2,25027712101,"25027712101-1528",-71.73135,42.62983,200,25,1,62,1,NA,0,1,1,144000,1,2100,25,1,"25027712101-1528-2351","",468370325
"853",216753,147000,5,25017383901,"25017383901-2878",-71.43507,42.34332,4301,25,1,42,1,NA,0,1,1,92000,1,4710,25,1,"25017383901-2878-6633","",392335212
"854",1437267,46900,2,25021407100,"25021407100-878",-71.38238,42.15361,4901,25,1,65,1,NA,1,1,1,46900,1,3060,25,1,"25021407100-878-1036","",406050534
"855",1398918,81000,5,25021443102,"25021443102-2928",-71.48229,42.02939,400,25,2,24,1,NA,2,1,1,28000,1,5240,25,1,"25021443102-2928-7044","",896817202
"856",1000895,71000,2,25005645102,"25005645102-831",-71.17309459,41.7705757,4000,25,2,42,1,NA,0,1,1,45000,1,540,215,9,"25005645102-831-1308","",400066403
"857",384973,35000,1,25017338200,"25017338200-142",-71.13827854,42.46802147,502,25,1,41,1,NA,0,1,1,35000,1,9600,25,1,"25017338200-142-142","",460638265
"858",1042154,45900,3,25005613902,"25005613902-1360",-71.1125028,41.88655766,3306,25,2,30,3,15,0,9,1,45900,2,5120,315,8,"25005613902-1360-2336","",984924357
"859",201835,18620,2,25001013002,"25001013002-926",-70.37015296,41.62218529,703,25,1,63,1,NA,0,1,1,11010,1,420,25,1,"25001013002-926-1018","",893291393
"860",1267261,149700,2,25017383901,"25017383901-1743",-71.45054,42.33237,702,25,1,68,1,NA,0,1,1,149700,2,430,210,1,"25017383901-1743-2740","",854280013
"861",483981,250000,4,25021414200,"25021414200-1992",-71.16401,42.12081,1400,25,1,9,2,5,2,1,NA,250000,1,NA,25,1,"25021414200-1992-5280","2.51E+11",NA
"862",81131,11700,4,25017311700,"25017311700-1071",-71.33018266,42.63002814,502,25,1,16,3,12,2,1,6,0,1,NA,25,6,"25017311700-1071-2197","A0104081",NA
"863",915383,59400,2,25017350300,"25017350300-543",-71.10316,42.39414,4500,25,2,25,1,NA,12,3,1,45000,1,3255,25,9,"25017350300-543-647","",106708779
"864",1448584,42500,2,25025170702,"25025170702-875",-70.99685,42.40664,3900,25,2,70,1,NA,1,1,6,14000,1,NA,25,1,"25025170702-875-1157","",NA
"865",981414,2300,1,25003900200,"25003900200-113",-73.24495159,42.4476924,4800,25,1,63,1,NA,0,1,6,2300,1,1540,25,1,"25003900200-113-113","",NA
"866",763046,4000,8,25013801501,"25013801501-1852",-72.53380312,42.12343422,300,25,1,9,2,6,2,1,NA,4000,2,NA,448,2,"25013801501-1852-5113","2.50E+11",NA
"867",823743,4580,1,25017317101,"25017317101-156",-71.38641964,42.5580579,3301,25,2,57,1,NA,0,1,6,4580,1,NA,25,3,"25017317101-156-156","",NA
"868",200956,147000,3,25027733000,"25027733000-988",-71.81389,42.24737,3304,25,2,40,1,NA,0,1,1,75000,1,3645,25,9,"25027733000-988-2052","",207365966
"869",808414,152200,5,25021416200,"25021416200-2240",-71.09446,42.25929,4301,25,1,16,2,12,2,1,1,2200,1,4140,44,1,"25021416200-2240-5940","2.51E+11",594343964
"870",726321,110000,5,25005651002,"25005651002-1591",-70.94096339,41.64451183,4901,25,1,55,1,NA,10,1,1,35000,1,4220,33,1,"25005651002-1591-3466","",512653742
"871",268109,122000,2,25023530901,"25023530901-1481",-70.56041,41.82647,4301,25,2,56,1,NA,0,1,1,75000,1,3255,25,1,"25023530901-1481-2264","",668893308
"872",568361,43900,2,25017374600,"25017374600-508",-71.23461,42.35465,4301,25,1,40,1,NA,0,1,3,43900,1,430,25,1,"25017374600-508-567","",NA
"873",108430,135200,2,25025170601,"25025170601-943",-71.01232,42.40457,2400,25,2,45,1,NA,0,1,1,135200,1,5000,25,1,"25025170601-943-1375","",107286601
"874",1092739,161911,4,25021441204,"25021441204-1262",-71.32634,42.07996,503,25,1,8,2,4,2,1,NA,161911,1,NA,25,1,"25021441204-1262-2701","2.51E+11",NA
"875",911745,90000,2,25023522101,"25023522101-325",-70.85297,42.03267,3301,25,2,24,1,NA,12,1,1,45000,1,50,25,1,"25023522101-325-407","",4502118
"876",824101,112000,3,25017353102,"25017353102-522",-71.1069,42.35357,1901,25,1,29,1,NA,0,1,1,82000,1,1530,25,1,"25017353102-522-895","",3541471
"877",538478,75000,3,25017317102,"25017317102-972",-71.30720641,42.61116535,4903,25,1,55,1,NA,0,1,1,50000,1,4760,25,1,"25017317102-972-1647","",450188248
"878",622571,36500,3,25023510503,"25023510503-1202",-71.0696,42.09485,701,25,2,31,3,16,0,1,1,36500,1,230,25,1,"25023510503-1202-1894","",217973304
"879",1141856,41900,2,25027703100,"25027703100-1094",-72.23209,42.59409,100,25,1,69,1,NA,0,1,6,41900,1,7340,25,1,"25027703100-1094-1478","",NA
"880",306796,100000,6,25021456401,"25021456401-1057",-71.13619,42.13217,4902,25,2,34,2,16,1,1,1,35000,1,230,25,1,"25021456401-1057-2709","",465642890
"881",1469837,45000,1,25021418003,"25021418003-163",-71.01837,42.2396,301,25,2,35,1,NA,0,1,1,45000,1,120,25,1,"25021418003-163-163","",8901647
"882",981595,572700,7,25027743100,"25027743100-2578",-71.59417,42.17,301,25,2,53,1,NA,0,1,1,60000,1,3655,24,1,"25027743100-2578-7145","",447001298
"883",8180,126400,2,25017361100,"25017361100-1157",-71.3701,42.431,1000,25,1,70,1,NA,13,1,6,19100,1,NA,44,1,"25017361100-1157-1620","",NA
"884",406161,102004,2,25017350500,"25017350500-452",-71.12267,42.39946,505,25,2,29,1,NA,0,1,1,60004,1,640,25,1,"25017350500-452-631","",400228076
"885",61028,93000,2,25027744102,"25027744102-598",-71.54842,42.14445,4000,25,2,66,1,NA,0,1,6,3000,1,5400,25,1,"25027744102-598-812","",NA
"886",1231435,52000,6,25009205200,"25009205200-2082",-70.95414744,42.48501358,3306,25,2,18,2,15,9,8,1,11000,1,2016,314,9,"25009205200-2082-5353","",840678676
"887",678680,98000,4,25027707100,"25027707100-1500",-71.98398,42.56473,200,25,2,71,1,NA,8,1,3,15000,1,5700,25,1,"25027707100-1500-3157","",NA
"888",216197,149400,4,25009260800,"25009260800-1595",-71.08877209,42.77352307,2800,25,2,28,1,NA,2,3,1,30000,1,136,25,1,"25009260800-1595-3611","",572664357
"889",937106,109000,4,25017350300,"25017350300-1084",-71.10288,42.39692,3603,25,1,5,1,NA,2,1,NA,109000,1,NA,25,6,"25017350300-1084-2093","",NA
"890",432746,26200,4,25009213100,"25009213100-1740",-71.03685604,42.70323019,1900,25,2,58,1,NA,0,3,1,19000,1,4610,36,1,"25009213100-1740-3739","",474320934
"891",432881,135700,2,25001013002,"25001013002-1928",-70.36899495,41.6414813,200,25,2,66,1,NA,0,1,1,68600,1,230,25,1,"25001013002-1928-3020","",933963589
"892",49967,23000,1,25013812702,"25013812702-317",-72.7249189,42.11547428,4901,25,1,27,1,NA,0,1,1,23000,1,7200,25,1,"25013812702-317-317","",106337215
"893",246003,24900,5,25025090600,"25025090600-698",-71.07045,42.32631,304,25,2,21,2,15,2,3,1,10900,1,4720,25,8,"25025090600-698-1628","",3821832
"894",662682,70500,5,25017341200,"25017341200-2410",-71.08038341,42.42486707,1600,25,2,40,1,NA,0,1,1,40000,1,4620,25,1,"25017341200-2410-5812","",107491805
"895",1017022,29000,2,25009254200,"25009254200-858",-71.1394004,42.65473805,1901,25,2,48,1,NA,13,1,1,16000,1,9120,50,1,"25009254200-858-933","",839869278
"896",799571,87600,3,25013810700,"25013810700-1882",-72.57139637,42.1523986,4700,25,2,54,1,NA,1,1,1,54000,2,5120,139,1,"25013810700-1882-3116","",929999886
"897",661006,65000,3,25027730402,"25027730402-505",-71.7882,42.28689,2400,25,2,27,1,NA,0,1,1,35000,2,5700,362,9,"25027730402-505-945","",980240360
"898",1343193,26000,2,25023509101,"25023509101-676",-70.75095,41.96585,1600,25,1,54,1,NA,0,1,1,26000,1,3645,25,1,"25023509101-676-843","",107706913
"899",728163,125001,3,25017313102,"25017313102-1312",-71.40598255,42.69537088,3303,25,1,47,1,NA,0,1,1,90001,1,10,39,1,"25017313102-1312-2560","",625016282
"900",2699,158000,5,25025160502,"25025160502-1605",-71.01371,42.40191,504,25,1,50,1,NA,1,1,1,98000,1,360,25,1,"25025160502-1605-4229","",854084449
"901",757003,106000,2,25005650500,"25005650500-957",-70.93197705,41.66929323,505,25,2,31,1,NA,0,1,1,65000,1,2830,25,1,"25005650500-957-1437","",456880962
"902",1296480,117000,5,25027746100,"25027746100-1965",-71.59221,42.10237,3900,25,2,14,3,12,2,1,NA,117000,1,NA,25,1,"25027746100-1965-5240","603869",NA
"903",340200,89000,4,25023511100,"25023511100-1310",-71.00078,42.09421,4903,25,2,14,2,10,2,1,NA,89000,1,NA,25,1,"25023511100-1310-2804","2.50E+11",NA
"904",1043072,242020,2,25017370101,"25017370101-1737",-71.19344,42.38256,1300,25,1,28,3,16,0,1,1,112020,1,1410,25,1,"25017370101-1737-2579","",895575959
"905",697515,96310,2,25009261101,"25009261101-544",-71.07208403,42.75307636,505,25,2,57,1,NA,1,1,1,28300,1,3910,25,1,"25009261101-544-746","",107017931
"906",1216247,32000,4,25013810800,"25013810800-1618",-72.58472244,42.14802746,702,25,2,16,2,12,2,1,1,13800,1,4720,25,1,"25013810800-1618-2951","2.51E+11",471556696
"907",959568,60000,3,25017354900,"25017354900-2127",-71.13337,42.39725,3500,25,2,48,1,NA,1,1,1,20000,1,4720,25,1,"25017354900-2127-3749","",4615571
"908",1069946,70200,3,25027728400,"25027728400-1066",-71.9123,42.3713,4700,25,2,16,3,11,2,1,6,1500,1,5240,25,1,"25027728400-1066-1977","A9303107",NA
"909",1491128,62780,5,25017332300,"25017332300-2472",-71.23230285,42.50626177,4902,25,1,13,2,10,2,1,NA,62780,1,NA,25,1,"25017332300-2472-5993","2.51E+11",NA
"910",1084621,15220,2,25001012002,"25001012002-1325",-70.21170496,41.66552987,4500,25,2,62,1,NA,0,1,6,720,1,5120,25,1,"25001012002-1325-1557","",NA
"911",815033,26400,4,25025090700,"25025090700-1567",-71.06643,42.32144,4901,25,1,16,2,12,2,1,6,0,1,NA,25,1,"25025090700-1567-2778","2.50E+11",NA
"912",713433,80000,2,25021411200,"25021411200-738",-71.20464,42.15467,703,25,2,40,1,NA,0,1,1,80000,1,1030,25,1,"25021411200-738-922","",240759829
"913",1390809,157000,5,25005630400,"25005630400-2149",-71.33365308,41.946244,303,25,2,55,1,NA,0,1,1,60000,1,2310,23,1,"25005630400-2149-5023","",488065293
"914",1448869,84000,3,25023530600,"25023530600-1222",-70.68089,41.91678,4700,25,2,53,1,NA,0,1,6,0,1,NA,23,1,"25023530600-1222-2184","",NA
"915",1044887,91100,2,25027731400,"25027731400-1089",-71.80742,42.25825,4000,25,1,27,1,NA,1,1,1,72600,1,7140,25,1,"25027731400-1089-1374","",1827716
"916",341919,40000,3,25025160200,"25025160200-539",-71.03652,42.38945,3302,25,1,40,1,NA,13,11,1,27000,2,4030,312,9,"25025160200-539-899","",429638695
"917",103330,165000,4,25023522102,"25023522102-1680",-70.86374,42.08276,1300,25,1,24,3,15,2,1,1,45000,1,9620,25,1,"25023522102-1680-3973","",907040638
"918",373920,842000,2,25017374500,"25017374500-881",-71.21771,42.34947,506,25,1,60,1,NA,0,1,1,484000,1,1200,9,1,"25017374500-881-1458","",106690928
"919",242579,14000,3,25009251500,"25009251500-1082",-71.16234758,42.69011617,4500,25,2,2,NA,NA,2,1,NA,14000,1,NA,25,1,"25009251500-1082-1724","",NA
"920",346872,250290,3,25021457200,"25021457200-1430",-71.23474,42.28807,505,25,2,47,1,NA,1,1,1,110000,2,3255,217,6,"25021457200-1430-2647","",510202492
"921",748677,0,3,25017310700,"25017310700-855",-71.33372663,42.64454524,3306,25,2,24,3,16,1,1,6,0,2,NA,207,6,"25017310700-855-1276","",NA
"922",1430407,89310,3,25023542102,"25023542102-576",-70.86585,41.85257,1901,25,2,22,3,16,2,1,1,11310,1,2310,25,1,"25023542102-576-987","",107086399
"923",470241,32000,1,25013812104,"25013812104-394",-72.62589515,42.19979597,304,25,1,32,1,NA,0,5,1,32000,1,8965,36,8,"25013812104-394-394","",429909856
"924",914760,97000,4,25005633100,"25005633100-1474",-71.29172407,41.89312758,4302,25,2,51,1,NA,0,1,1,62000,1,5000,25,1,"25005633100-1474-3363","",450187810
"925",1237906,126300,3,25011040600,"25011040600-1620",-72.49833024,42.4827645,1902,25,2,60,1,NA,1,1,1,50000,1,5700,36,1,"25011040600-1620-2953","",226287134
"926",150707,210000,4,25003925100,"25003925100-3515",-73.39753819,42.2166453,2800,25,2,35,1,NA,1,1,1,110000,1,50,42,1,"25003925100-3515-7153","",304412661
"927",1081019,166370,6,25009205400,"25009205400-1721",-70.98358589,42.50977528,704,25,2,29,1,NA,0,11,1,48670,1,1860,34,1,"25009205400-1721-4379","",429926165
"928",805506,50000,3,25005642500,"25005642500-1415",-71.12557762,41.74048942,4000,25,2,38,1,NA,0,1,1,50000,1,5120,25,1,"25005642500-1415-2407","",619888357
"929",324531,16200,2,25023510200,"25023510200-520",-70.99157,42.09852,300,25,1,64,1,NA,1,1,6,3600,1,NA,25,1,"25023510200-520-594","",NA
"930",24191,97000,2,25025140400,"25025140400-1298",-71.1061,42.26717,4700,25,1,66,1,NA,1,1,1,85000,1,3930,25,2,"25025140400-1298-1880","",570482406
"931",1109505,35500,3,25025110501,"25025110501-760",-71.13754,42.28584,1900,25,2,49,1,NA,0,3,6,5500,1,7840,72,1,"25025110501-760-1206","",NA
"932",476471,103200,4,25023511301,"25023511301-1525",-71.01169,42.07662,1900,25,2,54,1,NA,5,1,1,27000,2,4760,333,9,"25023511301-1525-3595","",107705980
"933",608079,13500,4,25005631100,"25005631100-2357",-71.35547857,41.90023423,1901,25,1,0,NA,NA,2,3,NA,13500,1,NA,25,1,"25005631100-2357-4472","",NA
"934",1054723,57000,2,25027728400,"25027728400-489",-71.88971,42.36355,1600,25,2,30,1,NA,13,1,6,15000,1,3648,25,1,"25027728400-489-723","",NA
"935",1067167,64000,4,25005651500,"25005651500-1221",-70.93967444,41.64621629,701,25,2,10,2,8,2,5,NA,64000,1,NA,25,8,"25005651500-1221-2528","2.51E+11",NA
"936",89925,150000,2,25017339200,"25017339200-1219",-71.13956614,42.42559332,1902,25,1,66,1,NA,0,1,1,72000,1,5600,42,1,"25017339200-1219-2048","",360788996
"937",678863,12000,1,25017315401,"25017315401-77",-71.22131634,42.59945334,4500,25,2,68,1,NA,0,1,6,12000,1,NA,25,1,"25017315401-77-77","",NA
"938",1222806,44000,3,25017340000,"25017340000-777",-71.09765198,42.42528435,3304,25,2,31,1,NA,0,1,1,19000,2,4720,408,9,"25017340000-777-1255","",854309556
"939",1156153,58000,2,25023525203,"25023525203-839",-70.96118,41.9966,3301,25,2,24,1,NA,0,1,1,42000,1,4010,25,1,"25023525203-839-1168","",512637778
"940",984491,274000,4,25017374600,"25017374600-1724",-71.22781,42.35889,501,25,2,30,3,16,9,1,1,42000,1,2310,25,1,"25017374600-1724-3855","",305913972
"941",467856,247000,3,25017353400,"25017353400-1097",-71.10553,42.36553,303,25,2,58,1,NA,11,1,1,160000,1,136,36,1,"25017353400-1097-1885","",899142509
"942",911745,90000,2,25027707500,"25027707500-946",-71.96211,42.5664,3301,25,2,25,1,NA,0,1,1,45000,1,800,25,1,"25027707500-946-1314","",429787757
"943",1038512,155200,5,25009250500,"25009250500-1082",-71.17038772,42.71958955,3306,25,1,53,1,NA,0,7,1,72000,2,8965,313,8,"25009250500-1082-3235","",896836525
"944",1226201,126520,4,25023511200,"25023511200-1625",-70.98015,42.08131,1300,25,1,7,2,4,2,1,NA,126520,1,NA,25,1,"25023511200-1625-3521","2.51E+11",NA
"945",126360,90000,2,25027733101,"25027733101-436",-71.83661,42.2348,3500,25,2,52,1,NA,1,1,1,27000,2,4700,215,6,"25027733101-436-613","",400037392
"946",736998,79000,2,25005651600,"25005651600-774",-70.94789819,41.6336148,1300,25,1,57,1,NA,0,1,1,60000,1,430,25,1,"25005651600-774-1055","",687032300
"947",1448746,153400,2,25005642100,"25005642100-1472",-71.12704173,41.74428197,302,25,1,49,1,NA,0,1,1,110000,1,430,51,1,"25005642100-1472-2064","",840257158
"948",369061,111000,2,25017370202,"25017370202-1201",-71.1901,42.37935,3305,25,1,38,1,NA,1,1,1,109000,1,20,6,6,"25017370202-1201-1960","",854356466
"949",1471321,83000,4,25005631300,"25005631300-1676",-71.29608988,41.96197245,4303,25,2,12,2,8,2,1,NA,83000,1,NA,25,1,"25005631300-1676-3439","2.51E+11",NA
"950",796940,64200,3,25025160601,"25025160601-978",-71.02915,42.40252,4901,25,2,45,1,NA,13,1,1,35000,1,3640,25,8,"25025160601-978-1655","",628717860
"951",560593,213000,2,25017354200,"25017354200-810",-71.13844,42.38118,703,25,1,34,3,16,0,1,1,123000,1,4850,23,1,"25017354200-810-1117","",624104394
"952",336628,96900,2,25013802500,"25013802500-1096",-72.53513846,42.09463808,3602,25,1,29,1,NA,1,1,3,20400,1,7420,36,1,"25013802500-1096-1496","",NA
"953",1376286,161100,3,25009268300,"25009268300-1857",-70.88458449,42.81320835,4902,25,2,53,1,NA,0,1,2,80050,1,2320,6,1,"25009268300-1857-2776","",886745124
"954",456260,40000,1,25009266400,"25009266400-248",-70.91453292,42.85480319,301,25,1,65,1,NA,0,1,6,40000,1,430,31,1,"25009266400-248-248","",NA
"955",1183409,45200,3,25023530100,"25023530100-1026",-70.71397,41.95923,4800,25,2,78,1,NA,0,1,6,21300,1,7800,25,1,"25023530100-1026-1756","",NA
"956",257107,58600,3,25021410100,"25021410100-1695",-71.26035,42.05437,304,25,1,45,1,NA,5,1,6,9600,1,NA,25,1,"25021410100-1695-2827","",NA
"957",17026,120000,5,25023521102,"25023521102-1124",-70.94414,42.09165,302,25,2,12,2,9,2,1,NA,120000,1,NA,25,1,"25023521102-1124-2633","2.51E+11",NA
"958",924192,45000,2,2.5e+10,"25025000201-617",-71.1606,42.35487,400,25,2,30,1,NA,0,1,1,45000,1,5000,25,1,"25025000201-617-774","",465585628
"959",391306,128720,5,25021440100,"25021440100-3184",-71.32863,42.02297,4303,25,2,37,1,NA,2,1,1,30000,1,3610,25,1,"25021440100-3184-7106","",488053356
"960",1002206,87000,4,25017337300,"25017337300-2039",-71.09551222,42.47419172,400,25,2,17,2,13,2,1,1,2000,1,4350,25,1,"25017337300-2039-3891","2.50E+11",932182710
"961",1387854,312000,1,25021440100,"25021440100-932",-71.32875,42.0327,506,25,2,55,1,NA,0,1,6,312000,1,2025,109,1,"25021440100-932-936","",NA
"962",1261633,495400,2,25025120105,"25025120105-539",-71.12373,42.32079,504,25,1,64,1,NA,5,1,6,10700,1,6420,25,1,"25025120105-539-827","",NA
"963",845389,175100,1,25013812500,"25013812500-617",-72.70724384,42.11471982,505,25,1,34,1,NA,0,1,1,175100,1,10,25,1,"25013812500-617-619","",106329444
"964",272745,192000,2,25017363102,"25017363102-1344",-71.41043,42.49991,3603,25,2,49,1,NA,1,1,1,72000,1,2015,25,1,"25017363102-1344-1703","",1099068
"965",508549,102200,4,25025060800,"25025060800-1958",-71.04954,42.33699,4500,25,2,25,1,NA,9,1,6,11400,1,NA,25,1,"25025060800-1958-3740","",NA
"966",390849,95000,4,25017312000,"25017312000-954",-71.30708889,42.6362375,3603,25,2,39,1,NA,1,1,6,0,2,NA,207,6,"25017312000-954-2507","",NA
"967",581013,24300,2,25001012800,"25001012800-694",-70.33960799,41.66041253,2400,25,2,56,1,NA,1,1,6,7600,1,NA,9,1,"25001012800-694-734","",NA
"968",753870,322000,5,25009221300,"25009221300-2512",-70.63605343,42.62547367,3601,25,1,57,1,NA,0,1,6,0,1,NA,36,1,"25009221300-2512-5213","",NA
"969",284981,16800,1,25017311700,"25017311700-91",-71.319757,42.62750972,4902,25,2,53,1,NA,0,1,6,16800,1,2540,9,1,"25017311700-91-91","",NA
"970",143175,40000,3,25017311400,"25017311400-1869",-71.34127516,42.63366443,3304,25,2,55,1,NA,5,1,6,0,2,NA,314,2,"25017311400-1869-3497","",NA
"971",1262355,49100,3,25017368200,"25017368200-1217",-71.24577,42.38696,1600,25,2,20,2,15,7,3,6,0,1,5400,25,1,"25017368200-1217-2043","",NA
